"","text"
"659","BPS Catat Harga Obat-obatan Naik di Tengah Lonjakan Covid-19 https://t.co/qqH5UCuZBB"
"660","Buruh Minta Gaji Pejabat Dipotong Buat Tangani Covid-19 https://t.co/5Gbm2k4d6I"
"661","5• terlebih obat2an untuk terapi covid semakin mahal dan langka di pasaran.

Puan Maharani : “Dimana empati mereka, ketika orang sakit masih harus membayar obat dgn harga mahal dan obat ditimbun demi keuntungan ekonomi? Tindak tegas semua mafia. https://t.co/VzVWAxUNdo"
"662","2• Mbak Puan Maharani juga mengutuk praktik mafia obat, terlebih obat terapi Covid-19.

“Di mana empati ketika orang sakit msh hrs membayar harga mahal dan obat ditimbun demi keuntungan ekonomi? ""

Ketua DPR pun meminta Pemerintah utk tindak tegas semua mafia obat !

Puanesia <U+0001F918> https://t.co/YuOuVEpasM"
"663","Ketua DPR RI Puan Maharani mengutuk praktik mafia obat, terlebih untuk terapi Covid-19.
“Di mana empati ketika orang sakit masih harus membayar harga mahal dan obat ditimbun demi keuntungan ekonomi? Tindak tegas semua mafia obat,” ujar Puanesia https://t.co/qkQNli56k3"
"664","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"665","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"666","Ketua DPR RI Puan Maharani mengutuk praktik mafia obat, terlebih untuk terapi Covid-19.
“Di mana empati ketika orang sakit masih harus membayar harga mahal dan obat ditimbun demi keuntungan ekonomi? Tindak tegas semua mafia obat,” ujar Puanesia https://t.co/qkQNli56k3"
"667","5• terlebih obat2an untuk terapi covid semakin mahal dan langka di pasaran.

Puan Maharani : “Dimana empati mereka, ketika orang sakit masih harus membayar obat dgn harga mahal dan obat ditimbun demi keuntungan ekonomi? Tindak tegas semua mafia. https://t.co/VzVWAxUNdo"
"668","2• Mbak Puan Maharani juga mengutuk praktik mafia obat, terlebih obat terapi Covid-19.

“Di mana empati ketika orang sakit msh hrs membayar harga mahal dan obat ditimbun demi keuntungan ekonomi? ""

Ketua DPR pun meminta Pemerintah utk tindak tegas semua mafia obat !

Puanesia <U+0001F918> https://t.co/YuOuVEpasM"
"669","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"670","Dah setahun setengah covid ni bunuh orang, harini bagi data kemudian expect esok kes turun? Apa kata esok federal bagi sekali bajet kesihatan berpuluh billion dkt Selangor biar Selangor manage? Lagipun 25% ekonomi negara ni Selangor yg sumbang.

Aku setuju, selangor memang terer. https://t.co/nNdkIly1Af"
"671","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"672","Kibarkan Merah Putih Lawan Covid-19, Indonesia Sehat, Ekonomi Bangkit

#Polripresisi
#Divisihumaspolri
#Humaspoldajatim 
#Polreslumajang
#Humaspolreslumajang https://t.co/CigG6aOlJW"
"673","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"674","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"675","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"676","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"677","5• terlebih obat2an untuk terapi covid semakin mahal dan langka di pasaran.

Puan Maharani : “Dimana empati mereka, ketika orang sakit masih harus membayar obat dgn harga mahal dan obat ditimbun demi keuntungan ekonomi? Tindak tegas semua mafia. https://t.co/VzVWAxUNdo"
"678","Ketua DPR RI Puan Maharani mengutuk praktik mafia obat, terlebih untuk terapi Covid-19.
“Di mana empati ketika orang sakit masih harus membayar harga mahal dan obat ditimbun demi keuntungan ekonomi? Tindak tegas semua mafia obat,” ujar Puanesia https://t.co/qkQNli56k3"
"679","2• Mbak Puan Maharani juga mengutuk praktik mafia obat, terlebih obat terapi Covid-19.

“Di mana empati ketika orang sakit msh hrs membayar harga mahal dan obat ditimbun demi keuntungan ekonomi? ""

Ketua DPR pun meminta Pemerintah utk tindak tegas semua mafia obat !

Puanesia <U+0001F918> https://t.co/YuOuVEpasM"
"680","Cepat dan Sigap,eh sumbangan bermasalah <U+0001F92A>  https://t.co/dx6UBoe6lf"
"681","Kibarkan Merah Putih Lawan Covid-19, Indonesia Sehat, Ekonomi Bangkit

#Polripresisi
#Divisihumaspolri
#Humaspoldajatim 
#Polreslumajang
#Humaspolreslumajang https://t.co/Lx8X8mE6cW"
"682","Hasil survei BPS mengungkap alasan orang tak mengikuti vaksinasi COVID-19. #corona   https://t.co/ctqZiHZWDT"
"683","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"684","mengajak pengamal media agar sama-sama berganding bahu menumpukan segala usaha dalam memerangi COVID-19, menjaga kebajikan rakyat dan meneruskan kelangsungan ekonomi negara. 

#KomunikasiKita
#JabatanPenerangan"
"685","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"686","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"687","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"688","mengajak pengamal media agar sama-sama berganding bahu menumpukan segala usaha dalam memerangi COVID-19, menjaga kebajikan rakyat dan meneruskan kelangsungan ekonomi negara. 

#KomunikasiKita
#JabatanPenerangan"
"689","Lapan pakej bantuan dan rangsangan ekonomi bernilai RM530 bilion  dilaksanakan sejak pandemik COVID-19 melanda negara membuktikan kerajaan mendengar dan bertindak supaya rakyat dan ekonomi terus bertahan dalam tempoh mencabar ini. 
#KomunikasiKita
#JabatanPenerangan
#PEMERKASA https://t.co/PCVF79oUBW"
"690","Tuan/Puan,
 
Tujuan kajian ini adalah untuk mengenal pasti keberkesanan Pakej Rangsangan Ekonomi PKS PRIHATIN Tambahan (PKS PRIHATIN+) di Malaysia ke atas PKS yang terkesan oleh Wabak COVID-19."
"691","Dah setahun setengah covid ni bunuh orang, harini bagi data kemudian expect esok kes turun? Apa kata esok federal bagi sekali bajet kesihatan berpuluh billion dkt Selangor biar Selangor manage? Lagipun 25% ekonomi negara ni Selangor yg sumbang.

Aku setuju, selangor memang terer. https://t.co/nNdkIly1Af"
"692","Berkat Kerja Keras Pemerintah.

https://t.co/Sz4bLLQEwm

Kritik keras muncul pada kebijakan anggaran program pemulihan ekonomi nasional alias PEN yang diluncurkan pemerintah untuk mengatasi dampak COVID-19."
"693","mengajak pengamal media agar sama-sama berganding bahu menumpukan segala usaha dalam memerangi COVID-19, menjaga kebajikan rakyat dan meneruskan kelangsungan ekonomi negara. 

#KomunikasiKita
#JabatanPenerangan"
"694","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"695","Buruh Minta Gaji Pejabat Dipotong Buat Tangani Covid-19 https://t.co/5Gbm2k4d6I"
"696","mengajak pengamal media agar sama-sama berganding bahu menumpukan segala usaha dalam memerangi COVID-19, menjaga kebajikan rakyat dan meneruskan kelangsungan ekonomi negara. 

#KomunikasiKita
#JabatanPenerangan"
"697","Berkat Kerja Keras Pemerintah.

https://t.co/Sz4bLLQEwm

Kritik keras muncul pada kebijakan anggaran program pemulihan ekonomi nasional alias PEN yang diluncurkan pemerintah untuk mengatasi dampak COVID-19."
"698","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"699","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"700","Asosiasi Pengusaha Indonesia (Apindo) Jawa Barat mengeluhkan mahalnya harga tes COVID-19 seperti tes usap PCR untuk melacak warga yang terpapar COVID-19 di Indonesia. https://t.co/7Om2VPNP08"
"701","02082021 || Isnin
Info On Wheels (IOW) Perintah Kawalan Pergerakan (PKP), Hari Kebangsaan dan hari Malaysia 2021, Kempen Pembudayaan Norma Baharu: Putuskan Rantaian Covid-19, Proklamasi Darurat, Belanjawan 2021, Ekonomi, MAPO dan Program Imunisasi Covid-19 Kebangsaan. https://t.co/C801tdMl9M"
"702","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"703","Buruh Minta Gaji Pejabat Dipotong Buat Tangani Covid-19 https://t.co/5Gbm2k4d6I"
"704","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"705","Dah setahun setengah covid ni bunuh orang, harini bagi data kemudian expect esok kes turun? Apa kata esok federal bagi sekali bajet kesihatan berpuluh billion dkt Selangor biar Selangor manage? Lagipun 25% ekonomi negara ni Selangor yg sumbang.

Aku setuju, selangor memang terer. https://t.co/nNdkIly1Af"
"706","Buruh Minta Gaji Pejabat Dipotong Buat Tangani Covid-19. ""Perusahaan mengancam upah buruh akan dibayarkan hanya Rp20 ribu/hari selama pabrik berhenti beroperasi. Para buruh dihadapkan pada pilihan: kelaparan atau tertular covid-19,"" ujarnya.

 https://t.co/vCgNcyleiV"
"707","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"708","Hasil survei BPS mengungkap alasan orang tak mengikuti vaksinasi COVID-19. #corona   https://t.co/ctqZiHZWDT"
"709","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"710","mengajak pengamal media agar sama-sama berganding bahu menumpukan segala usaha dalam memerangi COVID-19, menjaga kebajikan rakyat dan meneruskan kelangsungan ekonomi negara. 

#KomunikasiKita
#JabatanPenerangan"
"711","Ayo kompak agar pandemi covid-19 segera cepat teratasi dan ekonomi un bisa bangkit  #BersatuPaduAtasiPandemi https://t.co/LPqDJ3LRcN"
"712","mengajak pengamal media agar sama-sama berganding bahu menumpukan segala usaha dalam memerangi COVID-19, menjaga kebajikan rakyat dan meneruskan kelangsungan ekonomi negara. 

#KomunikasiKita
#JabatanPenerangan"
"713","Agenda sidang Parlimen yang tergantung akibat penangguhan.

1. Pakej Bantuan Ekonomi COVID-19
2. Pelaksanaan Darurat Untuk Melawan COVID-19.

2 isu rakyat yg sangat penting.

Kerajaan yg tutup Parlimen adalah Kerajaan yg tidak prihatin nasib rakyat.

#KerajaanGila
#BukaParlimen"
"714","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"715","Terpuruk akibat Pandemi, Pedagang Kaki Lima Malioboro Kibarkan Bendera Putih
https://t.co/PUsL8ZxXxy

Mereka kibarkan bendera Putih bukan mau melawan tp mereka LELAH !!!

Penanganan Covid-19 yg se tengah2, semakin menjepit n memukul rakyat kecil
Cc : @jokowi https://t.co/TYAFLKIsU3"
"716","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"717","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"718","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"719","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"720","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"721","Buruh Minta Gaji Pejabat Dipotong Buat Tangani Covid-19 https://t.co/5Gbm2k4d6I"
"722","Agenda sidang Parlimen yang tergantung akibat penangguhan.

1. Pakej Bantuan Ekonomi COVID-19
2. Pelaksanaan Darurat Untuk Melawan COVID-19.

2 isu rakyat yg sangat penting.

Kerajaan yg tutup Parlimen adalah Kerajaan yg tidak prihatin nasib rakyat.

#KerajaanGila
#BukaParlimen"
"723","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"724","Kalau tengok pada keandaan ekonomi, kes covid dan politik semasa, banyak betul benda yang aku nak komen atau kongsi.

Tapi lebih duduk diam dan tengok je.. Sebab kalau hentam government dikata macai DAP/PH, kalau hentam pembangkang dikata macai PN."
"725","mengajak pengamal media agar sama-sama berganding bahu menumpukan segala usaha dalam memerangi COVID-19, menjaga kebajikan rakyat dan meneruskan kelangsungan ekonomi negara. 

#KomunikasiKita
#JabatanPenerangan"
"726","Alfatihah untuk Malaysia. Semoga dicucuri rahmat. 

Index kelaut ekonomi kelaut covid kelaut politik ke laut pkp kelaut. Kau nak apa lagi?

Jahanam abis negara. https://t.co/i54TnFXOjC"
"727","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"728","Ditunjuk jadi Ketua Komite Penanggulangan Covid-19 dan Pemulihan Ekonomi Nasional tahun 2020. Lha kok malah pasang gambar diri dimana2 baru mau kerja tahun 2024? Gimana Indonesia tidak juara Dunia? https://t.co/9V915edfcs"
"729","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"730","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
"731","Makin ramai rakyat terkorban sebab Covid, ekonomi merundum, tapi PN masih menipu rakyat. Parlimen pun tak dibuka, Ahli Parlimen tidak dapat membahaskan isu rakyat. Cukup PN! PM tidak mampu mengemudi negara sewaktu krisis. PM &amp; kabinet mesti berundur!

<U+0001F4F8>Malek 
 #ResetMalaysia https://t.co/2XgElQHtGP"
